Target id,Gene symbol,Chromosome,Gene name,Protein name,Ensembl id,UniProt id,P_value,FDR(BH),FDR(Bonferroni),Relationship,Value
SMTT02747,PRSS1,7,Serine Protease 1,Trypsin-1,ENSG00000204983,P07477,8.45E-16,6.10E-13,3.49E-10,By_ingredient,11.8188
SMTT06129,DPP4,None,dipeptidyl peptidase 4,None,ENSG00000197635,None,7.72E-10,1.88E-07,0.000319143,By_ingredient,9.5567
SMTT00032,ABCG2,None,ATP binding cassette subfamily G member 2 (Junior blood group),ATP-binding Cassette Sub-family G Member 2,ENSG00000118777,Q9UNQ0,0.0418152,0.0637485,1,By_ingredient,0.1388
SMTT00033,ABCG5,2,ATP Binding Cassette Subfamily G Member 5,None,ENSG00000138075,None,0.0409754,0.0826373,1,By_ingredient,0.1732
SMTT00034,ABCG8,2,ATP Binding Cassette Subfamily G Member 8,None,ENSG00000143921,None,0.034264,0.075886,1,By_ingredient,0.1711
SMTT00038,ACACA,17,Acetyl-CoA Carboxylase Alpha,Acetyl-CoA Carboxylase 1,ENSG00000278540,Q13085,0.0349686,0.0563191,1,By_ingredient,0.1619
SMTT00436,CA2,8,Carbonic Anhydrase 2,Carbonic Anhydrase 2,ENSG00000104267,P00918,5.86E-13,2.82E-10,2.42E-07,By_ingredient,8.9924
SMTT00056,ACPP,None,"acid phosphatase, prostate",Prostatic Acid Phosphatase,ENSG00000014257,P15309,0.0476404,0.0709868,1,By_ingredient,0.1743
SMTT00062,ACTB,7,Actin Beta,"Actin, Cytoplasmic 1",ENSG00000075624,P60709,0.0141359,0.0323728,1,By_ingredient,0.3769
SMTT00074,ADA2,22,Adenosine Deaminase 2,None,ENSG00000093072,None,0.034264,0.075886,1,By_ingredient,0.2168
SMTT00085,ADAR,1,"Adenosine Deaminase, RNA Specific",None,ENSG00000160710,None,0.0138483,0.0533141,1,By_ingredient,0.2284
SMTT00093,ADGRE2,19,Adhesion G Protein-coupled Receptor E2,None,ENSG00000127507,None,0.027506,0.0696682,1,By_ingredient,0.2
SMTT00095,ADGRG2,X,Adhesion G Protein-coupled Receptor G2,None,ENSG00000173698,None,0.0138483,0.0533141,1,By_ingredient,0.2333
SMTT00096,ADGRG6,6,Adhesion G Protein-coupled Receptor G6,None,ENSG00000112414,None,0.0138483,0.0533141,1,By_ingredient,0.2259
SMTT00102,ADRA1A,None,adrenoceptor alpha 1A,Alpha-1A Adrenergic Receptor,ENSG00000120907,P35348,0.0804294,0.10455,1,By_ingredient,1.1208
SMTT02349,NOS2,None,nitric oxide synthase 2,"Nitric Oxide Synthase, Inducible",ENSG00000007171,P35228,2.60E-12,1.11E-09,1.08E-06,By_ingredient,8.8486
SMTT00105,ADRB1,None,adrenoceptor beta 1,Beta-1 Adrenergic Receptor,ENSG00000043591,P08588,0.0196182,0.0606437,1,By_ingredient,1.26
SMTT02777,PTGS2,None,prostaglandin-endoperoxide synthase 2,Prostaglandin G/H Synthase 2,ENSG00000073756,P35354,2.64E-06,0.000120383,0.287235,By_ingredient,8.7946
SMTT02776,PTGS1,None,prostaglandin-endoperoxide synthase 1,Prostaglandin G/H Synthase 1,ENSG00000095303,P23219,3.14E-14,1.46E-11,2.78E-09,By_ingredient,8.4293
SMTT00051,ACHE,None,acetylcholinesterase (Cartwright blood group),Acetylcholinesterase,ENSG00000087085,P22303,7.58E-09,1.43E-06,0.00313561,By_ingredient,7.3375
SMTT06122,DPEP1,None,dipeptidase 1,None,ENSG00000015413,None,4.34E-12,1.77E-09,1.79E-06,By_ingredient,6.0363
SMTT00142,AKR1C3,None,aldo-keto reductase family 1 member C3,Aldo-keto Reductase Family 1 Member C3,ENSG00000196139,P42330,0.0486136,0.0709868,1,By_ingredient,0.1789
SMTT00569,CDK2,None,cyclin dependent kinase 2,Cyclin-dependent Kinase 2,ENSG00000123374,P24941,2.17E-08,3.60E-06,0.00898487,By_ingredient,5.9277
SMTT00148,ALAS1,None,5'-aminolevulinate synthase 1,"5-aminolevulinate Synthase, Nonspecific, Mitochondrial",ENSG00000023330,P13196,0.0280734,0.0488199,1,By_ingredient,0.1988
SMTT00149,ALAS2,X,5'-aminolevulinate Synthase 2,"5-aminolevulinate Synthase, Erythroid-specific, Mitochondrial",ENSG00000158578,P22557,0.0418152,0.0637485,1,By_ingredient,0.1861
SMTT00150,ALB,4,Albumin,Serum Albumin,ENSG00000163631,P02768,0.0211293,0.0406086,1,By_ingredient,0.2026
SMTT00153,ALDH2,12,Aldehyde Dehydrogenase 2 Family Member,"Aldehyde Dehydrogenase, Mitochondrial",ENSG00000111275,P05091,0.0172354,0.0581309,1,By_ingredient,0.3721
SMTT02681,PPARG,3,Peroxisome Proliferator Activated Receptor Gamma,Peroxisome Proliferator-activated Receptor Gamma,ENSG00000132170,P37231,6.22E-09,1.20E-06,0.00257095,By_ingredient,5.7632
SMTT08542,NCOA2,None,nuclear receptor coactivator 2,None,ENSG00000140396,None,4.94E-08,7.35E-06,0.020426,By_ingredient,5.1907
SMTT00194,AMY2A,None,"amylase, alpha 2A (pancreatic)",Pancreatic Alpha-amylase,ENSG00000243480,P04746,0.138912,0.16483,1,By_ingredient,0.1882
SMTT02584,PIM1,None,"Pim-1 proto-oncogene, serine/threonine kinase",Serine/threonine-protein Kinase Pim-1,ENSG00000137193,P11309,4.29E-05,0.00177379,1,By_ingredient,5.025
SMTT00235,APOD,None,apolipoprotein D,Apolipoprotein D,ENSG00000189058,P05090,0.034264,0.075886,1,By_ingredient,0.1926
SMTT00244,AR,X,Androgen Receptor,Androgen Receptor,ENSG00000169083,P10275,0.599629,0.629891,1,By_ingredient,5.3217
SMTT01320,GABRA1,5,Gamma-aminobutyric Acid Type A Receptor Alpha1 Subunit,Gamma-aminobutyric Acid Receptor Subunit Alpha-1,ENSG00000022355,P14867,8.07E-05,0.00280717,1,By_ingredient,4.6908
SMTT00273,ASNS,7,Asparagine Synthetase (glutamine-hydrolyzing),Asparagine Synthetase [glutamine-hydrolyzing],ENSG00000070669,P08243,0.0476404,0.0889364,1,By_ingredient,0.2031
SMTT02025,MAOB,None,monoamine oxidase B,Amine Oxidase [flavin-containing] B,ENSG00000069535,P27338,2.14E-05,0.000487457,1,By_ingredient,3.2385
SMTT00329,B2M,15,Beta-2-microglobulin,Beta-2-microglobulin,ENSG00000166710,P61769,0.0245835,0.0664386,1,By_ingredient,0.4403
SMTT00106,ADRB2,None,adrenoceptor beta 2,Beta-2 Adrenergic Receptor,ENSG00000169252,P07550,0.000460477,0.00944236,1,By_ingredient,3.2042
SMTT00357,BCKDHA,19,"Branched Chain Keto Acid Dehydrogenase E1, Alpha Polypeptide",None,ENSG00000248098,None,0.027506,0.0696682,1,By_ingredient,0.2203
SMTT00520,CCNA2,None,cyclin A2,Cyclin-A2,ENSG00000145386,P20248,0.00488655,0.0356746,1,By_ingredient,3.0123
SMTT00362,BCL2L1,None,BCL2 like 1,Bcl-2-like Protein 1,ENSG00000171552,Q07817,0.0215595,0.0410785,1,By_ingredient,0.3045
