Target id,Gene symbol,Chromosome,Gene name,Protein name,Ensembl id,UniProt id,P_value,FDR(BH),FDR(Bonferroni),Relationship,Value
"SMTT00008","AARS2","6","Alanyl-tRNA Synthetase 2, Mitochondrial","Alanine--tRNA Ligase, Mitochondrial","ENSG00000124608","Q5JTZ9","0.0486718","0.0895388","1.0","By_ingredient","0.2063"
"SMTT00010","ABAT","16","4-aminobutyrate Aminotransferase","4-aminobutyrate Aminotransferase, Mitochondrial","ENSG00000183044","P80404","0.302515","0.332631","1.0","By_ingredient","0.1611"
"SMTT00033","ABCG5","2","ATP Binding Cassette Subfamily G Member 5","None","ENSG00000138075","None","0.0327151","0.0746756","1.0","By_ingredient","0.1791"
"SMTT00034","ABCG8","2","ATP Binding Cassette Subfamily G Member 8","None","ENSG00000143921","None","0.0273373","0.069462","1.0","By_ingredient","0.177"
"SMTT00043","ACADSB","10","Acyl-CoA Dehydrogenase Short/branched Chain","Short/branched Chain Specific Acyl-CoA Dehydrogenase, Mitochondrial","ENSG00000196177","P45954","0.0380633","0.0797224","1.0","By_ingredient","0.1747"
"SMTT00049","ACE","17","Angiotensin I Converting Enzyme","Angiotensin-converting Enzyme","ENSG00000159640","P12821","0.0150202","0.0334791","1.0","By_ingredient","0.1842"
"SMTT00051","ACHE","None","acetylcholinesterase (Cartwright blood group)","Acetylcholinesterase","ENSG00000087085","P22303","5.96021e-09","1.15603e-06","0.00246466","By_ingredient","6.6244"
"SMTT00072","ACY1","3","Aminoacylase 1","Aminoacylase-1","ENSG00000243989","Q03154","0.0380633","0.0797224","1.0","By_ingredient","0.1881"
"SMTT00074","ADA2","22","Adenosine Deaminase 2","None","ENSG00000093072","None","0.0273373","0.069462","1.0","By_ingredient","0.1929"
"SMTT00085","ADAR","1","Adenosine Deaminase, RNA Specific","None","ENSG00000160710","None","0.0110253","0.0495377","1.0","By_ingredient","0.2063"
"SMTT00086","ADAT3","19","Adenosine Deaminase, tRNA Specific 3","None","ENSG00000213638","None","0.0273373","0.069462","1.0","By_ingredient","0.2037"
"SMTT00092","ADCYAP1","None","adenylate cyclase activating polypeptide 1","Pituitary Adenylate Cyclase-activating Polypeptide","ENSG00000141433","P18509","0.0380633","0.0797224","1.0","By_ingredient","0.1742"
"SMTT00102","ADRA1A","None","adrenoceptor alpha 1A","Alpha-1A Adrenergic Receptor","ENSG00000120907","P35348","0.0237701","0.0654171","1.0","By_ingredient","1.7418"
"SMTT00103","ADRA2A","None","adrenoceptor alpha 2A","Alpha-2A Adrenergic Receptor","ENSG00000150594","P08913","0.03473","0.0763132","1.0","By_ingredient","1.0905"
"SMTT00105","ADRB1","None","adrenoceptor beta 1","Beta-1 Adrenergic Receptor","ENSG00000043591","P08588","0.752847","0.77668","1.0","By_ingredient","1.0176"
"SMTT00106","ADRB2","None","adrenoceptor beta 2","Beta-2 Adrenergic Receptor","ENSG00000169252","P07550","0.015082","0.0555009","1.0","By_ingredient","2.3853"
"SMTT00110","AFF4","5","AF4/FMR2 Family Member 4","None","ENSG00000072364","None","0.0327151","0.0746756","1.0","By_ingredient","0.1882"
"SMTT00122","AGT","1","Angiotensinogen","Angiotensinogen","ENSG00000135744","P01019","0.0348002","0.0764105","1.0","By_ingredient","0.3342"
"SMTT00126","AHCY","20","Adenosylhomocysteinase","Adenosylhomocysteinase","ENSG00000101444","P23526","0.00132642","0.0185519","1.0","By_ingredient","0.3811"
"SMTT00131","AIFM1","X","Apoptosis Inducing Factor Mitochondria Associated 1","Apoptosis-inducing Factor 1, Mitochondrial","ENSG00000156709","O95831","0.0486718","0.0895388","1.0","By_ingredient","0.2063"
"SMTT00139","AKR1B1","None","aldo-keto reductase family 1 member B","Aldose Reductase","ENSG00000085662","P15121","0.269969","0.299273","1.0","By_ingredient","0.3383"
"SMTT00144","AKT1","14","AKT Serine/threonine Kinase 1","RAC-alpha Serine/threonine-protein Kinase","ENSG00000142208","P31749","0.0104201","0.0481877","1.0","By_ingredient","0.7014"
"SMTT00147","ALAD","9","Aminolevulinate Dehydratase","Delta-aminolevulinic Acid Dehydratase","ENSG00000148218","P13716","0.0298177","0.0507998","1.0","By_ingredient","0.1513"
"SMTT00148","ALAS1","None","5'-aminolevulinate synthase 1","5-aminolevulinate Synthase, Nonspecific, Mitochondrial","ENSG00000023330","P13196","0.0150202","0.0334791","1.0","By_ingredient","0.1802"
"SMTT00149","ALAS2","X","5'-aminolevulinate Synthase 2","5-aminolevulinate Synthase, Erythroid-specific, Mitochondrial","ENSG00000158578","P22557","0.0224466","0.042184","1.0","By_ingredient","0.1848"
"SMTT00153","ALDH2","12","Aldehyde Dehydrogenase 2 Family Member","Aldehyde Dehydrogenase, Mitochondrial","ENSG00000111275","P05091","0.0623151","0.0855759","1.0","By_ingredient","0.1713"
"SMTT00175","ALOX5","None","arachidonate 5-lipoxygenase","Arachidonate 5-lipoxygenase","ENSG00000012779","P09917","0.00571441","0.0202488","1.0","By_ingredient","0.3366"
"SMTT00184","AMD1","None","adenosylmethionine decarboxylase 1","S-adenosylmethionine Decarboxylase Proenzyme","ENSG00000123505","P17707","0.0224466","0.042184","1.0","By_ingredient","0.1738"
"SMTT00191","AMPD1","1","Adenosine Monophosphate Deaminase 1","None","ENSG00000116748","None","0.0433822","0.0849642","1.0","By_ingredient","0.1837"
"SMTT00193","AMT","3","Aminomethyltransferase","Aminomethyltransferase, Mitochondrial","ENSG00000145020","P48728","0.0164926","0.0572523","1.0","By_ingredient","0.1845"
"SMTT00194","AMY2A","None","amylase, alpha 2A (pancreatic)","Pancreatic Alpha-amylase","ENSG00000243480","P04746","0.0764114","0.100398","1.0","By_ingredient","0.1681"
"SMTT00211","ANO6","12","Anoctamin 6","None","ENSG00000177119","None","3.26847e-06","0.000241366","1.0","By_ingredient","0.89"
"SMTT00238","APP","21","Amyloid Beta Precursor Protein","Amyloid Beta A4 Protein","ENSG00000142192","P05067","0.0324292","0.0743989","1.0","By_ingredient","0.314"
"SMTT00239","APRT","16","Adenine Phosphoribosyltransferase","Adenine Phosphoribosyltransferase","ENSG00000198931","P07741","0.0380633","0.0797224","1.0","By_ingredient","0.1946"
"SMTT00244","AR","X","Androgen Receptor","Androgen Receptor","ENSG00000169083","P10275","0.967101","0.972845","1.0","By_ingredient","5.5941"
"SMTT00258","ARL6","3","ADP Ribosylation Factor Like GTPase 6","None","ENSG00000113966","None","0.0433822","0.0849642","1.0","By_ingredient","0.2072"
"SMTT00272","ASL","7","Argininosuccinate Lyase","Argininosuccinate Lyase","ENSG00000126522","P04424","0.0164926","0.0572523","1.0","By_ingredient","0.1831"
"SMTT00356","BCHE","None","butyrylcholinesterase","Cholinesterase","ENSG00000114200","P06276","0.621312","0.650981","1.0","By_ingredient","0.1582"
"SMTT00357","BCKDHA","19","Branched Chain Keto Acid Dehydrogenase E1, Alpha Polypeptide","None","ENSG00000248098","None","0.0219299","0.0637567","1.0","By_ingredient","0.1884"
"SMTT00361","BCL2","18","BCL2, Apoptosis Regulator","Apoptosis Regulator Bcl-2","ENSG00000171791","P10415","0.00608125","0.0208847","1.0","By_ingredient","0.6828"
"SMTT00436","CA2","8","Carbonic Anhydrase 2","Carbonic Anhydrase 2","ENSG00000104267","P00918","0.00589924","0.0388881","1.0","By_ingredient","4.3822"
"SMTT00458","CALCR","None","calcitonin receptor","Calcitonin Receptor","ENSG00000004948","P30988","0.0433822","0.0849642","1.0","By_ingredient","0.1844"
"SMTT00461","CALM3","19","Calmodulin 3","None","ENSG00000160014","None","0.624944","0.654468","1.0","By_ingredient","0.5311"
"SMTT00480","CASP3","None","caspase 3","Caspase-3","ENSG00000164305","P42574","0.0799326","0.10402","1.0","By_ingredient","0.6695"
"SMTT00487","CAT","11","Catalase","Catalase","ENSG00000121691","P04040","0.0159168","0.0343574","1.0","By_ingredient","0.3342"
"SMTT00516","CCL2","None","C-C motif chemokine ligand 2","C-C Motif Chemokine 2","ENSG00000108691","P13500","0.0729071","0.0968238","1.0","By_ingredient","0.1701"
"SMTT00520","CCNA2","None","cyclin A2","Cyclin-A2","ENSG00000145386","P20248","0.723634","0.749139","1.0","By_ingredient","1.4169"
"SMTT00521","CCND1","11","Cyclin D1","G1/S-specific Cyclin-D1","ENSG00000110092","P24385","0.1535","0.179689","1.0","By_ingredient","0.1752"
"SMTT00550","CD79A","19","CD79a Molecule","None","ENSG00000105369","None","0.0327151","0.0746756","1.0","By_ingredient","0.2042"
"SMTT00558","CDC25B","None","cell division cycle 25B","M-phase Inducer Phosphatase 2","ENSG00000101224","P30305","0.100579","0.125541","1.0","By_ingredient","0.1577"
"SMTT00569","CDK2","None","cyclin dependent kinase 2","Cyclin-dependent Kinase 2","ENSG00000123374","P24941","0.510633","0.542608","1.0","By_ingredient","1.9387"
"SMTT00577","CDKN1A","6","Cyclin Dependent Kinase Inhibitor 1A","Cyclin-dependent Kinase Inhibitor 1","ENSG00000124762","P38936","0.156704","0.183037","1.0","By_ingredient","0.3211"
"SMTT00636","CHRM1","None","cholinergic receptor muscarinic 1","Muscarinic Acetylcholine Receptor M1","ENSG00000168539","P11229","4.75252e-05","0.00191564","1.0","By_ingredient","3.8736"
"SMTT00637","CHRM3","1","Cholinergic Receptor Muscarinic 3","Muscarinic Acetylcholine Receptor M3","ENSG00000133019","P20309","9.65892e-10","2.29945e-07","0.000399415","By_ingredient","4.3319"
"SMTT00639","CHRNA2","8","Cholinergic Receptor Nicotinic Alpha 2 Subunit","Neuronal Acetylcholine Receptor Subunit Alpha-2","ENSG00000120903","Q15822","5.16426e-05","0.00203868","1.0","By_ingredient","1.3139"
"SMTT00642","CHRNA7","15","Cholinergic Receptor Nicotinic Alpha 7 Subunit","Neuronal Acetylcholine Receptor Subunit Alpha-7","ENSG00000175344","P36544","2.63356e-12","1.12387e-09","1.08903e-06","By_ingredient","3.6084"
"SMTT00725","COL2A1","12","Collagen Type II Alpha 1 Chain","Collagen Alpha-1(II) Chain","ENSG00000139219","P02458","0.0380633","0.0797224","1.0","By_ingredient","0.2154"
"SMTT00748","COMT","22","Catechol-O-methyltransferase","Catechol O-methyltransferase","ENSG00000093010","P21964","0.0187403","0.0378169","1.0","By_ingredient","0.1985"
"SMTT00811","CSF2","None","colony stimulating factor 2","Granulocyte-macrophage Colony-stimulating Factor","ENSG00000164400","P04141","0.0224466","0.042184","1.0","By_ingredient","0.1963"
"SMTT00826","CTH","1","Cystathionine Gamma-lyase","Cystathionine Gamma-lyase","ENSG00000116761","P32929","0.0971649","0.121984","1.0","By_ingredient","0.1607"
"SMTT00830","CTNNB1","3","Catenin Beta 1","Catenin Beta-1","ENSG00000168036","P35222","0.0384784","0.0703351","1.0","By_ingredient","0.3374"
"SMTT00836","CTSB","None","cathepsin B","Cathepsin B","ENSG00000164733","P07858","0.037134","0.0587976","1.0","By_ingredient","0.1637"
"SMTT00838","CTSD","11","Cathepsin D","Cathepsin D","ENSG00000117984","P07339","0.418983","0.45089","1.0","By_ingredient","0.1588"
"SMTT00851","CXCL8","None","C-X-C motif chemokine ligand 8","Interleukin-8","ENSG00000169429","P10145","0.00498987","0.0189653","1.0","By_ingredient","0.5587"
"SMTT00864","CYP19A1","15","Cytochrome P450 Family 19 Subfamily A Member 1","Aromatase","ENSG00000137869","P11511","0.0516038","0.074284","1.0","By_ingredient","0.1893"
"SMTT00946","DIABLO","12","Diablo IAP-binding Mitochondrial Protein","Diablo Homolog, Mitochondrial","ENSG00000184047|ENSG00000284934","Q9NR28","0.0219299","0.0637567","1.0","By_ingredient","0.1944"
"SMTT00971","DMPK","19","DM1 Protein Kinase","Myotonin-protein Kinase","ENSG00000104936","Q09013","0.0110253","0.0495377","1.0","By_ingredient","0.1912"
"SMTT01014","DPYD","1","Dihydropyrimidine Dehydrogenase","Dihydropyrimidine Dehydrogenase [NADP(+)]","ENSG00000188641","Q12882","0.0327151","0.0746756","1.0","By_ingredient","0.1991"
"SMTT01071","EGLN1","1","Egl-9 Family Hypoxia Inducible Factor 1","Egl Nine Homolog 1","ENSG00000135766","Q9GZT9","0.0112861","0.0283768","1.0","By_ingredient","0.2076"
"SMTT01084","EIF6","None","eukaryotic translation initiation factor 6","Eukaryotic Translation Initiation Factor 6","ENSG00000242372","P56537","0.0160249","0.0567038","1.0","By_ingredient","0.3242"
"SMTT01141","ESR1","6","Estrogen Receptor 1","Estrogen Receptor","ENSG00000091831","P03372","0.000196133","0.00530221","1.0","By_ingredient","7.1988"
"SMTT01178","FADD","11","Fas Associated Via Death Domain","None","ENSG00000168040","None","0.0327151","0.0746756","1.0","By_ingredient","0.2095"
"SMTT01202","FASN","None","fatty acid synthase","Fatty Acid Synthase","ENSG00000169710","P49327","0.0937382","0.118429","1.0","By_ingredient","0.2219"
"SMTT01270","FN1","2","Fibronectin 1","Fibronectin","ENSG00000115414","P02751","0.0216149","0.0635209","1.0","By_ingredient","0.3534"
"SMTT01272","FOS","14","Fos Proto-oncogene, AP-1 Transcription Factor Subunit","Proto-oncogene C-Fos","ENSG00000170345","P01100","0.150285","0.176406","1.0","By_ingredient","0.3303"
"SMTT01298","FSHR","2","Follicle Stimulating Hormone Receptor","Follicle-stimulating Hormone Receptor","ENSG00000170820","P23945","0.0486718","0.0895388","1.0","By_ingredient","0.1684"
"SMTT01317","G6PD","X","Glucose-6-phosphate Dehydrogenase","Glucose-6-phosphate 1-dehydrogenase","ENSG00000160211","P11413","0.0298177","0.0507998","1.0","By_ingredient","0.1834"
"SMTT01320","GABRA1","5","Gamma-aminobutyric Acid Type A Receptor Alpha1 Subunit","Gamma-aminobutyric Acid Receptor Subunit Alpha-1","ENSG00000022355","P14867","1.07042e-13","5.91761e-11","4.42637e-08","By_ingredient","6.9152"
"SMTT01332","GALNS","16","Galactosamine (N-acetyl)-6-sulfatase","None","ENSG00000141012","None","0.0273373","0.069462","1.0","By_ingredient","0.1779"
"SMTT01333","GALT","9","Galactose-1-phosphate Uridylyltransferase","None","ENSG00000213930","None","0.0219299","0.0637567","1.0","By_ingredient","0.184"
"SMTT01337","GAPDH","None","glyceraldehyde-3-phosphate dehydrogenase","Glyceraldehyde-3-phosphate Dehydrogenase","ENSG00000111640","P04406","0.0187403","0.0378169","1.0","By_ingredient","0.1716"
"SMTT01340","GATA1","X","GATA Binding Protein 1","None","ENSG00000102145","None","0.0433822","0.0849642","1.0","By_ingredient","0.194"
"SMTT01348","GATM","15","Glycine Amidinotransferase","Glycine Amidinotransferase, Mitochondrial","ENSG00000171766","P50440","0.333628","0.364529","1.0","By_ingredient","0.1486"
"SMTT01350","GBA2","9","Glucosylceramidase Beta 2","None","ENSG00000070610","None","0.00377609","0.0165516","1.0","By_ingredient","0.2043"
"SMTT01353","GCH1","14","GTP Cyclohydrolase 1","GTP Cyclohydrolase 1","ENSG00000131979","P30793","0.00753811","0.0232992","1.0","By_ingredient","0.1742"
"SMTT01366","GDNF","5","Glial Cell Derived Neurotrophic Factor","Glial Cell Line-derived Neurotrophic Factor","ENSG00000168621","P39905","0.0486718","0.0895388","1.0","By_ingredient","0.1644"
"SMTT01376","GHRHR","7","Growth Hormone Releasing Hormone Receptor","Growth Hormone-releasing Hormone Receptor","ENSG00000106128","Q02643","0.0273373","0.069462","1.0","By_ingredient","0.1929"
"SMTT01392","GLB1","3","Galactosidase Beta 1","None","ENSG00000170266","None","0.0971649","0.121984","1.0","By_ingredient","0.1702"
"SMTT01393","GLDC","9","Glycine Decarboxylase","Glycine Dehydrogenase (decarboxylating), Mitochondrial","ENSG00000178445","P23378","0.0433822","0.0849642","1.0","By_ingredient","0.1784"
"SMTT01406","GLUL","1","Glutamate-ammonia Ligase","Glutamine Synthetase","ENSG00000135821","P15104","0.0224466","0.042184","1.0","By_ingredient","0.163"
"SMTT01419","GNAS","20","GNAS Complex Locus","Guanine Nucleotide-binding Protein G(s) Subunit Alpha Isoforms Short","ENSG00000087460","P63092","0.0327151","0.0746756","1.0","By_ingredient","0.1966"
"SMTT01426","GNMT","6","Glycine N-methyltransferase","Glycine N-methyltransferase","ENSG00000124713","Q14749","0.0693896","0.0930402","1.0","By_ingredient","0.1568"
"SMTT01456","GPT","None","glutamic--pyruvic transaminase","Alanine Aminotransferase 1","ENSG00000167701","P24298","0.159896","0.186337","1.0","By_ingredient","0.1743"
"SMTT01457","GPT2","16","Glutamic--pyruvic Transaminase 2","Alanine Aminotransferase 2","ENSG00000166123","Q8TD30","0.0298177","0.0507998","1.0","By_ingredient","0.1703"
"SMTT01464","GRIA2","None","glutamate ionotropic receptor AMPA type subunit 2","Glutamate Receptor 2","ENSG00000120251","P42262","0.0009271","0.0148566","1.0","By_ingredient","1.496"
"SMTT01468","GRIN1","9","Glutamate Ionotropic Receptor NMDA Type Subunit 1","Glutamate Receptor Ionotropic, NMDA 1","ENSG00000176884","Q05586","0.0693896","0.0930402","1.0","By_ingredient","0.1755"
"SMTT01472","GRIN3A","None","glutamate ionotropic receptor NMDA type subunit 3A","Glutamate Receptor Ionotropic, NMDA 3A","ENSG00000198785","Q8TCU5","0.0334827","0.054623","1.0","By_ingredient","0.1878"
"SMTT01483","GSK3B","None","glycogen synthase kinase 3 beta","Glycogen Synthase Kinase-3 Beta","ENSG00000082701","P49841","0.747064","0.771191","1.0","By_ingredient","1.3761"
"SMTT01485","GSR","None","glutathione-disulfide reductase","Glutathione Reductase, Mitochondrial","ENSG00000104687","P00390","0.0407718","0.0626179","1.0","By_ingredient","0.1839"
"SMTT01487","GSTA1","None","glutathione S-transferase alpha 1","Glutathione S-transferase A1","ENSG00000243955","P08263","0.0298177","0.0507998","1.0","By_ingredient","0.1786"
"SMTT01488","GSTA2","None","glutathione S-transferase alpha 2","Glutathione S-transferase A2","ENSG00000244067","P09210","0.026139","0.0464514","1.0","By_ingredient","0.1854"
"SMTT01489","GSTM1","None","glutathione S-transferase mu 1","Glutathione S-transferase Mu 1","ENSG00000134184","P09488","0.0407718","0.0626179","1.0","By_ingredient","0.1809"
"SMTT01491","GSTP1","None","glutathione S-transferase pi 1","Glutathione S-transferase P","ENSG00000084207","P09211","0.100579","0.125541","1.0","By_ingredient","0.1693"
"SMTT01501","GUSB","7","Glucuronidase Beta","None","ENSG00000169919","None","0.0187403","0.0378169","1.0","By_ingredient","0.1552"
"SMTT01503","GYS1","19","Glycogen Synthase 1","None","ENSG00000104812","None","0.0486718","0.0895388","1.0","By_ingredient","0.1948"
"SMTT01513","HADHB","2","Hydroxyacyl-CoA Dehydrogenase Trifunctional Multienzyme Complex Subunit Beta","None","ENSG00000138029","None","0.0187403","0.0378169","1.0","By_ingredient","0.1928"
"SMTT01532","HDAC8","X","Histone Deacetylase 8","Histone Deacetylase 8","ENSG00000147099","Q9BY41","0.0327151","0.0746756","1.0","By_ingredient","0.2035"
"SMTT01533","HDC","None","histidine decarboxylase","Histidine Decarboxylase","ENSG00000140287","P19113","0.0150202","0.0334791","1.0","By_ingredient","0.1752"
"SMTT01551","HINT1","5","Histidine Triad Nucleotide Binding Protein 1","Histidine Triad Nucleotide-binding Protein 1","ENSG00000169567","P49773","0.0219299","0.0637567","1.0","By_ingredient","0.1976"
"SMTT01561","HLCS","21","Holocarboxylase Synthetase","Biotin--protein Ligase","ENSG00000159267","P50747","0.0110253","0.0495377","1.0","By_ingredient","0.1997"
"SMTT01569","HMOX1","22","Heme Oxygenase 1","Heme Oxygenase 1","ENSG00000100292","P09601","0.0971649","0.121984","1.0","By_ingredient","0.5012"
