Target id,Gene symbol,Chromosome,Gene name,Protein name,Ensembl id,UniProt id,P_value,FDR(BH),FDR(Bonferroni),Relationship,Value
"SMTT00005","AAGAB","15","Alpha And Gamma Adaptin Binding Protein","None","ENSG00000103591","None","0.00957054","0.0262107","1.0","By_ingredient","0.2178"
"SMTT00010","ABAT","16","4-aminobutyrate Aminotransferase","4-aminobutyrate Aminotransferase, Mitochondrial","ENSG00000183044","P80404","0.367377","0.398722","1.0","By_ingredient","0.2043"
"SMTT00038","ACACA","17","Acetyl-CoA Carboxylase Alpha","Acetyl-CoA Carboxylase 1","ENSG00000278540","Q13085","0.0237567","0.0437402","1.0","By_ingredient","0.2045"
"SMTT00051","ACHE","None","acetylcholinesterase (Cartwright blood group)","Acetylcholinesterase","ENSG00000087085","P22303","0.000342285","0.00772611","1.0","By_ingredient","4.6898"
"SMTT00074","ADA2","22","Adenosine Deaminase 2","None","ENSG00000093072","None","0.0254585","0.0672724","1.0","By_ingredient","0.2245"
"SMTT00085","ADAR","1","Adenosine Deaminase, RNA Specific","None","ENSG00000160710","None","0.0102616","0.0477541","1.0","By_ingredient","0.2365"
"SMTT00089","ADCY2","None","adenylate cyclase 2","Adenylate Cyclase Type 2","ENSG00000078295","Q08462","0.00479665","0.0186651","1.0","By_ingredient","0.2031"
"SMTT00102","ADRA1A","None","adrenoceptor alpha 1A","Alpha-1A Adrenergic Receptor","ENSG00000120907","P35348","0.244637","0.273368","1.0","By_ingredient","0.6811"
"SMTT00105","ADRB1","None","adrenoceptor beta 1","Beta-1 Adrenergic Receptor","ENSG00000043591","P08588","0.526519","0.558488","1.0","By_ingredient","0.5447"
"SMTT00106","ADRB2","None","adrenoceptor beta 2","Beta-2 Adrenergic Receptor","ENSG00000169252","P07550","0.608281","0.638288","1.0","By_ingredient","1.2826"
"SMTT00142","AKR1C3","None","aldo-keto reductase family 1 member C3","Aldo-keto Reductase Family 1 Member C3","ENSG00000196139","P42330","0.0188925","0.0541804","1.0","By_ingredient","0.3549"
"SMTT00144","AKT1","14","AKT Serine/threonine Kinase 1","RAC-alpha Serine/threonine-protein Kinase","ENSG00000142208","P31749","0.00814552","0.0325845","1.0","By_ingredient","0.673"
"SMTT00145","AKT2","19","AKT Serine/threonine Kinase 2","RAC-beta Serine/threonine-protein Kinase","ENSG00000105221","P31751","0.0354608","0.0768127","1.0","By_ingredient","0.2077"
"SMTT00214","ANTXR2","4","Anthrax Toxin Receptor 2","Anthrax Toxin Receptor 2","ENSG00000163297","P58335","0.0102616","0.0477541","1.0","By_ingredient","0.2155"
"SMTT00227","APC","5","APC, WNT Signaling Pathway Regulator","None","ENSG00000134982","None","0.00479665","0.0186651","1.0","By_ingredient","0.1873"
"SMTT00238","APP","21","Amyloid Beta Precursor Protein","Amyloid Beta A4 Protein","ENSG00000142192","P05067","0.0560807","0.0790508","1.0","By_ingredient","0.1894"
"SMTT00244","AR","X","Androgen Receptor","Androgen Receptor","ENSG00000169083","P10275","0.000358864","0.00794119","1.0","By_ingredient","6.9908"
"SMTT00341","BAD","None","BCL2 associated agonist of cell death","Bcl2-associated Agonist Of Cell Death","ENSG00000002330","Q92934","0.0423593","0.064346","1.0","By_ingredient","0.1614"
"SMTT00356","BCHE","None","butyrylcholinesterase","Cholinesterase","ENSG00000114200","P06276","0.70891","0.735137","1.0","By_ingredient","0.2089"
"SMTT00357","BCKDHA","19","Branched Chain Keto Acid Dehydrogenase E1, Alpha Polypeptide","None","ENSG00000248098","None","0.0204188","0.061819","1.0","By_ingredient","0.2282"
"SMTT00361","BCL2","18","BCL2, Apoptosis Regulator","Apoptosis Regulator Bcl-2","ENSG00000171791","P10415","0.0012709","0.00863356","1.0","By_ingredient","1.218"
"SMTT00362","BCL2L1","None","BCL2 like 1","Bcl-2-like Protein 1","ENSG00000171552","Q07817","1.6104e-05","0.000396909","1.0","By_ingredient","0.8448"
"SMTT00380","BIRC5","None","baculoviral IAP repeat containing 5","Baculoviral IAP Repeat-containing Protein 5","ENSG00000089685","O15392","0.0785187","0.102528","1.0","By_ingredient","0.1691"
"SMTT00436","CA2","8","Carbonic Anhydrase 2","Carbonic Anhydrase 2","ENSG00000104267","P00918","5.84255e-10","1.47587e-07","0.000241601","By_ingredient","7.3229"
"SMTT00461","CALM3","19","Calmodulin 3","None","ENSG00000160014","None","0.382715","0.414169","1.0","By_ingredient","1.2146"
"SMTT00480","CASP3","None","caspase 3","Caspase-3","ENSG00000164305","P42574","0.00643138","0.0399386","1.0","By_ingredient","1.0797"
"SMTT00481","CASP7","None","caspase 7","Caspase-7","ENSG00000165806","P55210","0.0377418","0.0594415","1.0","By_ingredient","0.1711"
"SMTT00487","CAT","11","Catalase","Catalase","ENSG00000121691","P04040","0.0130594","0.051746","1.0","By_ingredient","0.5379"
"SMTT00520","CCNA2","None","cyclin A2","Cyclin-A2","ENSG00000145386","P20248","0.00123469","0.0176954","1.0","By_ingredient","2.8136"
"SMTT00521","CCND1","11","Cyclin D1","G1/S-specific Cyclin-D1","ENSG00000110092","P24385","0.0179152","0.03799","1.0","By_ingredient","0.4927"
"SMTT00522","CCND2","12","Cyclin D2","None","ENSG00000118971","None","0.0190505","0.0382124","1.0","By_ingredient","0.189"
"SMTT00547","CD40LG","X","CD40 Ligand","CD40 Ligand","ENSG00000102245","P29965","0.000225513","0.00257571","1.0","By_ingredient","0.391"
"SMTT00550","CD79A","19","CD79a Molecule","None","ENSG00000105369","None","0.0304724","0.0723592","1.0","By_ingredient","0.2301"
