Target id,Gene symbol,Chromosome,Gene name,Protein name,Ensembl id,UniProt id,P_value,FDR(BH),FDR(Bonferroni),Relationship,Value
"SMTT00001","A2M","12","Alpha-2-macroglobulin","Alpha-2-macroglobulin","ENSG00000175899","P01023","0.046033","0.0874222","1.0","By_ingredient","0.2106"
"SMTT00002","A2ML1","12","Alpha-2-macroglobulin Like 1","None","ENSG00000166535","None","0.0309285","0.0727554","1.0","By_ingredient","0.2251"
"SMTT00005","AAGAB","15","Alpha And Gamma Adaptin Binding Protein","None","ENSG00000103591","None","0.0323922","0.0533887","1.0","By_ingredient","0.1901"
"SMTT00010","ABAT","16","4-aminobutyrate Aminotransferase","4-aminobutyrate Aminotransferase, Mitochondrial","ENSG00000183044","P80404","0.791509","0.813205","1.0","By_ingredient","0.1664"
"SMTT00016","ABCB1","None","ATP binding cassette subfamily B member 1","Multidrug Resistance Protein 1","ENSG00000085563","P08183","0.268719","0.298","1.0","By_ingredient","0.3362"
"SMTT00017","ABCB11","2","ATP Binding Cassette Subfamily B Member 11","Bile Salt Export Pump","ENSG00000073734","O95342","0.025171","0.067052","1.0","By_ingredient","0.334"
"SMTT00023","ABCC2","10","ATP Binding Cassette Subfamily C Member 2","Canalicular Multispecific Organic Anion Transporter 1","ENSG00000023839","Q92887","0.0092211","0.0461394","1.0","By_ingredient","0.5323"
"SMTT00032","ABCG2","None","ATP binding cassette subfamily G member 2 (Junior blood group)","ATP-binding Cassette Sub-family G Member 2","ENSG00000118777","Q9UNQ0","0.0940722","0.11879","1.0","By_ingredient","0.1413"
"SMTT00038","ACACA","17","Acetyl-CoA Carboxylase Alpha","Acetyl-CoA Carboxylase 1","ENSG00000278540","Q13085","0.00257294","0.0136247","1.0","By_ingredient","0.3433"
"SMTT00051","ACHE","None","acetylcholinesterase (Cartwright blood group)","Acetylcholinesterase","ENSG00000087085","P22303","2.50927e-15","1.71793e-12","1.03763e-09","By_ingredient","15.8206"
"SMTT00056","ACPP","None","acid phosphatase, prostate","Prostatic Acid Phosphatase","ENSG00000014257","P15309","0.10887","0.134174","1.0","By_ingredient","0.1775"
"SMTT00058","ACSL1","None","acyl-CoA synthetase long chain family member 1","Long-chain-fatty-acid--CoA Ligase 1","ENSG00000151726","P33121","0.016329","0.0347682","1.0","By_ingredient","0.1695"
"SMTT00059","ACSL4","X","Acyl-CoA Synthetase Long Chain Family Member 4","Long-chain-fatty-acid--CoA Ligase 4","ENSG00000068366","O60488","0.016329","0.0347682","1.0","By_ingredient","0.1851"
"SMTT00089","ADCY2","None","adenylate cyclase 2","Adenylate Cyclase Type 2","ENSG00000078295","Q08462","0.016329","0.0347682","1.0","By_ingredient","0.1852"
"SMTT00095","ADGRG2","X","Adhesion G Protein-coupled Receptor G2","None","ENSG00000173698","None","0.0309285","0.0727554","1.0","By_ingredient","0.2371"
"SMTT00096","ADGRG6","6","Adhesion G Protein-coupled Receptor G6","None","ENSG00000112414","None","0.0309285","0.0727554","1.0","By_ingredient","0.2295"
"SMTT00102","ADRA1A","None","adrenoceptor alpha 1A","Alpha-1A Adrenergic Receptor","ENSG00000120907","P35348","0.355224","0.386472","1.0","By_ingredient","2.3428"
"SMTT00103","ADRA2A","None","adrenoceptor alpha 2A","Alpha-2A Adrenergic Receptor","ENSG00000150594","P08913","0.495603","0.52774","1.0","By_ingredient","1.8167"
"SMTT00105","ADRB1","None","adrenoceptor beta 1","Beta-1 Adrenergic Receptor","ENSG00000043591","P08588","0.0433431","0.0849441","1.0","By_ingredient","2.0985"
"SMTT00106","ADRB2","None","adrenoceptor beta 2","Beta-2 Adrenergic Receptor","ENSG00000169252","P07550","0.521565","0.553572","1.0","By_ingredient","3.9979"
"SMTT00113","AGA","4","Aspartylglucosaminidase","None","ENSG00000038002","None","0.0309285","0.0727554","1.0","By_ingredient","0.198"
"SMTT00129","AHR","None","aryl hydrocarbon receptor","Aryl Hydrocarbon Receptor","ENSG00000106546","P35869","0.0020628","0.0119299","1.0","By_ingredient","0.4856"
"SMTT00139","AKR1B1","None","aldo-keto reductase family 1 member B","Aldose Reductase","ENSG00000085662","P15121","0.00194209","0.0232955","1.0","By_ingredient","1.9364"
"SMTT00142","AKR1C3","None","aldo-keto reductase family 1 member C3","Aldo-keto Reductase Family 1 Member C3","ENSG00000196139","P42330","0.00373426","0.0193925","1.0","By_ingredient","0.7304"
"SMTT00144","AKT1","14","AKT Serine/threonine Kinase 1","RAC-alpha Serine/threonine-protein Kinase","ENSG00000142208","P31749","3.21477e-05","0.000655196","1.0","By_ingredient","1.7108"
"SMTT00147","ALAD","9","Aminolevulinate Dehydratase","Delta-aminolevulinic Acid Dehydratase","ENSG00000148218","P13716","0.123426","0.149069","1.0","By_ingredient","0.1713"
"SMTT00175","ALOX5","None","arachidonate 5-lipoxygenase","Arachidonate 5-lipoxygenase","ENSG00000012779","P09917","7.71749e-06","0.000232152","0.682294","By_ingredient","0.8971"
"SMTT00188","AMHR2","12","Anti-Mullerian Hormone Receptor Type 2","Anti-Muellerian Hormone Type-2 Receptor","ENSG00000135409","Q16671","0.046033","0.0874222","1.0","By_ingredient","0.2047"
"SMTT00194","AMY2A","None","amylase, alpha 2A (pancreatic)","Pancreatic Alpha-amylase","ENSG00000243480","P04746","0.045513","0.0678069","1.0","By_ingredient","0.6088"
"SMTT00197","ANK1","8","Ankyrin 1","None","ENSG00000029534","None","0.0282375","0.0705599","1.0","By_ingredient","0.455"
"SMTT00198","ANK2","4","Ankyrin 2","None","ENSG00000145362","None","0.025171","0.067052","1.0","By_ingredient","0.4348"
"SMTT00199","ANK3","10","Ankyrin 3","None","ENSG00000151150","None","0.0314451","0.0733651","1.0","By_ingredient","0.431"
"SMTT00204","ANKRD26","10","Ankyrin Repeat Domain 26","None","ENSG00000107890","None","0.0222508","0.0642337","1.0","By_ingredient","0.37"
"SMTT00205","ANKRD55","5","Ankyrin Repeat Domain 55","None","ENSG00000164512","None","0.0222508","0.0642337","1.0","By_ingredient","0.4405"
"SMTT00206","ANKS6","9","Ankyrin Repeat And Sterile Alpha Motif Domain Containing 6","None","ENSG00000165138","None","0.0222508","0.0642337","1.0","By_ingredient","0.4303"
"SMTT00227","APC","5","APC, WNT Signaling Pathway Regulator","None","ENSG00000134982","None","0.016329","0.0347682","1.0","By_ingredient","0.1634"
"SMTT00238","APP","21","Amyloid Beta Precursor Protein","Amyloid Beta A4 Protein","ENSG00000142192","P05067","0.17932","0.206358","1.0","By_ingredient","0.3303"
"SMTT00244","AR","X","Androgen Receptor","Androgen Receptor","ENSG00000169083","P10275","0.68691","0.714208","1.0","By_ingredient","12.4809"
"SMTT00269","ASB10","7","Ankyrin Repeat And SOCS Box Containing 10","None","ENSG00000146926","None","0.0222508","0.0642337","1.0","By_ingredient","0.3554"
"SMTT00282","ATF2","None","activating transcription factor 2","Cyclic AMP-dependent Transcription Factor ATF-2","ENSG00000115966","P15336","0.0940722","0.11879","1.0","By_ingredient","0.1609"
"SMTT00295","ATP2C1","3","ATPase Secretory Pathway Ca2+ Transporting 1","Calcium-transporting ATPase Type 2C Member 1","ENSG00000017260","P98194","0.151832","0.177988","1.0","By_ingredient","0.2335"
"SMTT00328","AXL","19","AXL Receptor Tyrosine Kinase","None","ENSG00000167601","None","0.045586","0.0870661","1.0","By_ingredient","0.4321"
"SMTT00341","BAD","None","BCL2 associated agonist of cell death","Bcl2-associated Agonist Of Cell Death","ENSG00000002330","Q92934","0.137746","0.163659","1.0","By_ingredient","0.1408"
"SMTT00356","BCHE","None","butyrylcholinesterase","Cholinesterase","ENSG00000114200","P06276","0.403596","0.435306","1.0","By_ingredient","1.187"
"SMTT00361","BCL2","18","BCL2, Apoptosis Regulator","Apoptosis Regulator Bcl-2","ENSG00000171791","P10415","0.000139708","0.00239687","1.0","By_ingredient","2.0577"
"SMTT00362","BCL2L1","None","BCL2 like 1","Bcl-2-like Protein 1","ENSG00000171552","Q07817","0.00174908","0.0107298","1.0","By_ingredient","0.732"
"SMTT00380","BIRC5","None","baculoviral IAP repeat containing 5","Baculoviral IAP Repeat-containing Protein 5","ENSG00000089685","O15392","0.00247475","0.0133178","1.0","By_ingredient","0.4328"
"SMTT00381","BLK","8","BLK Proto-oncogene, Src Family Tyrosine Kinase","None","ENSG00000136573","None","0.0282375","0.0705599","1.0","By_ingredient","0.4501"
"SMTT00389","BMP2","20","Bone Morphogenetic Protein 2","None","ENSG00000125845","None","0.0940722","0.11879","1.0","By_ingredient","0.1453"
"SMTT00399","BRAF","7","B-Raf Proto-oncogene, Serine/threonine Kinase","Serine/threonine-protein Kinase B-raf","ENSG00000157764","P15056","0.046033","0.0874222","1.0","By_ingredient","0.1684"
"SMTT00426","C4A","6","Complement C4A (Rodgers Blood Group)","Complement C4-A","ENSG00000244731","P0C0L4","0.0309285","0.0727554","1.0","By_ingredient","0.219"
"SMTT00427","C4B","6","Complement C4B (Chido Blood Group)","Complement C4-B","ENSG00000224389","P0C0L5","0.0309285","0.0727554","1.0","By_ingredient","0.2214"
"SMTT00431","C8A","1","Complement C8 Alpha Chain","Complement Component C8 Alpha Chain","ENSG00000157131","P07357","0.046033","0.0874222","1.0","By_ingredient","0.2343"
"SMTT00432","C8B","1","Complement C8 Beta Chain","Complement Component C8 Beta Chain","ENSG00000021852","P07358","0.046033","0.0874222","1.0","By_ingredient","0.2119"
"SMTT00436","CA2","8","Carbonic Anhydrase 2","Carbonic Anhydrase 2","ENSG00000104267","P00918","7.74131e-13","3.67108e-10","3.20118e-07","By_ingredient","16.9383"
"SMTT00443","CACNA1A","19","Calcium Voltage-gated Channel Subunit Alpha1 A","Voltage-dependent P/Q-type Calcium Channel Subunit Alpha-1A","ENSG00000141837","O00555","0.0309285","0.0727554","1.0","By_ingredient","0.1964"
"SMTT00444","CACNA1B","9","Calcium Voltage-gated Channel Subunit Alpha1 B","Voltage-dependent N-type Calcium Channel Subunit Alpha-1B","ENSG00000148408","Q00975","0.046033","0.0874222","1.0","By_ingredient","0.221"
"SMTT00445","CACNA1C","12","Calcium Voltage-gated Channel Subunit Alpha1 C","Voltage-dependent L-type Calcium Channel Subunit Alpha-1C","ENSG00000151067","Q13936","0.00348701","0.0315771","1.0","By_ingredient","0.4158"
"SMTT00447","CACNA1F","X","Calcium Voltage-gated Channel Subunit Alpha1 F","Voltage-dependent L-type Calcium Channel Subunit Alpha-1F","ENSG00000102001","O60840","0.046033","0.0874222","1.0","By_ingredient","0.2109"
"SMTT00448","CACNA1G","17","Calcium Voltage-gated Channel Subunit Alpha1 G","Voltage-dependent T-type Calcium Channel Subunit Alpha-1G","ENSG00000006283","O43497","0.0309285","0.0727554","1.0","By_ingredient","0.2159"
"SMTT00461","CALM3","19","Calmodulin 3","None","ENSG00000160014","None","0.409233","0.440982","1.0","By_ingredient","2.2878"
"SMTT00469","CAPN1","11","Calpain 1","Calpain-1 Catalytic Subunit","ENSG00000014216","P07384","0.016329","0.0347682","1.0","By_ingredient","0.1735"
"SMTT00477","CASP1","None","caspase 1","Caspase-1","ENSG00000137752","P29466","0.048194","0.0705186","1.0","By_ingredient","0.1642"
"SMTT00480","CASP3","None","caspase 3","Caspase-3","ENSG00000164305","P42574","1.87671e-07","2.3298e-05","0.0776055","By_ingredient","3.4338"
"SMTT00481","CASP7","None","caspase 7","Caspase-7","ENSG00000165806","P55210","0.00697415","0.0225682","1.0","By_ingredient","0.3338"
"SMTT00482","CASP8","2","Caspase 8","Caspase-8","ENSG00000064012","Q14790","0.00436234","0.0342023","1.0","By_ingredient","0.9364"
"SMTT00483","CASQ1","1","Calsequestrin 1","None","ENSG00000143318","None","0.0309285","0.0727554","1.0","By_ingredient","0.2114"
"SMTT00484","CASQ2","1","Calsequestrin 2","None","ENSG00000118729","None","0.0309285","0.0727554","1.0","By_ingredient","0.2169"
"SMTT00487","CAT","11","Catalase","Catalase","ENSG00000121691","P04040","0.0165817","0.0574553","1.0","By_ingredient","0.7213"
