Target id,Gene symbol,Chromosome,Gene name,Protein name,Ensembl id,UniProt id,P_value,FDR(BH),FDR(Bonferroni),Relationship,Value
SMTT00010,ABAT,16,4-aminobutyrate Aminotransferase,"4-aminobutyrate Aminotransferase, Mitochondrial",ENSG00000183044,P80404,0.517294,0.549296,1,By_ingredient,0.3667
SMTT00016,ABCB1,None,ATP binding cassette subfamily B member 1,Multidrug Resistance Protein 1,ENSG00000085563,P08183,0.294247,0.324198,1,By_ingredient,0.3295
SMTT02747,PRSS1,7,Serine Protease 1,Trypsin-1,ENSG00000204983,P07477,9.60E-36,6.21E-32,3.97E-30,By_ingredient,30.2514
SMTT00032,ABCG2,None,ATP binding cassette subfamily G member 2 (Junior blood group),ATP-binding Cassette Sub-family G Member 2,ENSG00000118777,Q9UNQ0,0.104177,0.129238,1,By_ingredient,0.1442
SMTT00037,ABL1,9,"ABL Proto-oncogene 1, Non-receptor Tyrosine Kinase",Tyrosine-protein Kinase ABL1,ENSG00000097007,P00519,0.0154297,0.0559149,1,By_ingredient,0.5875
SMTT00038,ACACA,17,Acetyl-CoA Carboxylase Alpha,Acetyl-CoA Carboxylase 1,ENSG00000278540,Q13085,0.0875982,0.11207,1,By_ingredient,0.1682
SMTT00049,ACE,17,Angiotensin I Converting Enzyme,Angiotensin-converting Enzyme,ENSG00000159640,P12821,0.0707133,0.0944069,1,By_ingredient,0.1941
SMTT00050,ACE2,None,angiotensin I converting enzyme 2,Angiotensin-converting Enzyme 2,ENSG00000130234,Q9BYF1,0.036003,0.0574338,1,By_ingredient,0.1708
SMTT06129,DPP4,None,dipeptidyl peptidase 4,None,ENSG00000197635,None,1.13E-21,1.80E-18,4.69E-16,By_ingredient,23.3708
SMTT00051,ACHE,None,acetylcholinesterase (Cartwright blood group),Acetylcholinesterase,ENSG00000087085,P22303,3.94E-36,2.63E-32,1.63E-30,By_ingredient,22.4212
SMTT02777,PTGS2,None,prostaglandin-endoperoxide synthase 2,Prostaglandin G/H Synthase 2,ENSG00000073756,P35354,1.36E-11,5.09E-09,5.64E-06,By_ingredient,20.6064
SMTT00085,ADAR,1,"Adenosine Deaminase, RNA Specific",None,ENSG00000160710,None,0.033723,0.0754486,1,By_ingredient,0.2272
SMTT01320,GABRA1,5,Gamma-aminobutyric Acid Type A Receptor Alpha1 Subunit,Gamma-aminobutyric Acid Receptor Subunit Alpha-1,ENSG00000022355,P14867,1.53E-34,8.53E-31,6.31E-29,By_ingredient,18.5358
SMTT00436,CA2,8,Carbonic Anhydrase 2,Carbonic Anhydrase 2,ENSG00000104267,P00918,2.13E-10,6.06E-08,8.83E-05,By_ingredient,15.8236
SMTT01141,ESR1,6,Estrogen Receptor 1,Estrogen Receptor,ENSG00000091831,P03372,0.000887953,0.0147357,1,By_ingredient,15.7757
SMTT00636,CHRM1,None,cholinergic receptor muscarinic 1,Muscarinic Acetylcholine Receptor M1,ENSG00000168539,P11229,6.26E-24,1.23E-20,2.59E-18,By_ingredient,13.918
SMTT02776,PTGS1,None,prostaglandin-endoperoxide synthase 1,Prostaglandin G/H Synthase 1,ENSG00000095303,P23219,8.87E-10,2.13E-07,0.000366794,By_ingredient,13.4355
SMTT00123,AGTR1,3,Angiotensin II Receptor Type 1,Type-1 Angiotensin II Receptor,ENSG00000144891,P30556,0.0707133,0.0944069,1,By_ingredient,0.1844
SMTT00126,AHCY,20,Adenosylhomocysteinase,Adenosylhomocysteinase,ENSG00000101444,P23526,0.0118631,0.0501663,1,By_ingredient,0.4035
SMTT05536,CHRM2,None,cholinergic receptor muscarinic 2,None,ENSG00000181072,None,9.59E-32,4.05E-28,3.96E-26,By_ingredient,12.8253
SMTT08542,NCOA2,None,nuclear receptor coactivator 2,None,ENSG00000140396,None,3.20E-16,2.50E-13,1.32E-10,By_ingredient,12.6878
SMTT00140,AKR1C1,None,aldo-keto reductase family 1 member C1,Aldo-keto Reductase Family 1 Member C1,ENSG00000187134,Q04828,0.0535168,0.0763083,1,By_ingredient,0.3782
SMTT00142,AKR1C3,None,aldo-keto reductase family 1 member C3,Aldo-keto Reductase Family 1 Member C3,ENSG00000196139,P42330,0.120456,0.14603,1,By_ingredient,0.3345
SMTT02349,NOS2,None,nitric oxide synthase 2,"Nitric Oxide Synthase, Inducible",ENSG00000007171,P35228,0.00135074,0.018751,1,By_ingredient,11.7468
