Target id,Gene symbol,Chromosome,Gene name,Protein name,Ensembl id,UniProt id,P_value,FDR(BH),FDR(Bonferroni),Relationship,Value
SMTT00006,AANAT,None,aralkylamine N-acetyltransferase,Serotonin N-acetyltransferase,ENSG00000129673,Q16613,0.00410957,0.0334136,1,By_ingredient,0.4525
SMTT00010,ABAT,16,4-aminobutyrate Aminotransferase,"4-aminobutyrate Aminotransferase, Mitochondrial",ENSG00000183044,P80404,0.117359,0.142912,1,By_ingredient,0.4667
SMTT00023,ABCC2,10,ATP Binding Cassette Subfamily C Member 2,Canalicular Multispecific Organic Anion Transporter 1,ENSG00000023839,Q92887,0.0612147,0.0844548,1,By_ingredient,0.1627
SMTT00032,ABCG2,None,ATP binding cassette subfamily G member 2 (Junior blood group),ATP-binding Cassette Sub-family G Member 2,ENSG00000118777,Q9UNQ0,0.0730022,0.0969123,1,By_ingredient,None
SMTT00049,ACE,17,Angiotensin I Converting Enzyme,Angiotensin-converting Enzyme,ENSG00000159640,P12821,0.014653,0.0546754,1,By_ingredient,0.3836
SMTT00051,ACHE,None,acetylcholinesterase (Cartwright blood group),Acetylcholinesterase,ENSG00000087085,P22303,3.31E-38,2.58E-34,1.37E-32,By_ingredient,16.0369
SMTT00059,ACSL4,X,Acyl-CoA Synthetase Long Chain Family Member 4,Long-chain-fatty-acid--CoA Ligase 4,ENSG00000068366,O60488,0.0114772,0.0500184,1,By_ingredient,0.4008
SMTT00070,ACVR2B,3,Activin A Receptor Type 2B,None,ENSG00000114739,None,0.00175004,0.0221497,1,By_ingredient,0.3941
SMTT00071,ACVRL1,12,Activin A Receptor Like Type 1,Serine/threonine-protein Kinase Receptor R3,ENSG00000139567,P37023,0.0218377,0.0636904,1,By_ingredient,0.1898
SMTT00089,ADCY2,None,adenylate cyclase 2,Adenylate Cyclase Type 2,ENSG00000078295,Q08462,0.0125529,0.0300666,1,By_ingredient,0.1751
SMTT00100,ADORA2A,None,adenosine A2a receptor,Adenosine Receptor A2a,ENSG00000128271,P29274,0.0157426,0.0562622,1,By_ingredient,0.4748
SMTT00102,ADRA1A,None,adrenoceptor alpha 1A,Alpha-1A Adrenergic Receptor,ENSG00000120907,P35348,9.56E-14,5.30E-11,3.95E-08,By_ingredient,4.6986
SMTT00103,ADRA2A,None,adrenoceptor alpha 2A,Alpha-2A Adrenergic Receptor,ENSG00000150594,P08913,9.79E-11,3.02E-08,4.05E-05,By_ingredient,3.3666
SMTT00104,ADRA2B,2,Adrenoceptor Alpha 2B,Alpha-2B Adrenergic Receptor,ENSG00000274286,P18089,0.000117159,0.003698,1,By_ingredient,1.3904
SMTT00105,ADRB1,None,adrenoceptor beta 1,Beta-1 Adrenergic Receptor,ENSG00000043591,P08588,3.51E-14,2.05E-11,1.45E-08,By_ingredient,3.8987
SMTT00106,ADRB2,None,adrenoceptor beta 2,Beta-2 Adrenergic Receptor,ENSG00000169252,P07550,1.64E-10,4.82E-08,6.78E-05,By_ingredient,6.082
SMTT00107,ADRB3,None,adrenoceptor beta 3,Beta-3 Adrenergic Receptor,ENSG00000188778,P13945,0.0109627,0.0495122,1,By_ingredient,0.481
SMTT00122,AGT,1,Angiotensinogen,Angiotensinogen,ENSG00000135744,P01019,0.0612147,0.0844548,1,By_ingredient,0.1664
SMTT00123,AGTR1,3,Angiotensin II Receptor Type 1,Type-1 Angiotensin II Receptor,ENSG00000144891,P30556,0.016636,0.0575448,1,By_ingredient,0.5352
SMTT00124,AGTR2,X,Angiotensin II Receptor Type 2,Type-2 Angiotensin II Receptor,ENSG00000180772,P50052,0.00161549,0.0210028,1,By_ingredient,0.5931
SMTT00129,AHR,None,aryl hydrocarbon receptor,Aryl Hydrocarbon Receptor,ENSG00000106546,P35869,0.0167717,0.0353539,1,By_ingredient,0.3487
SMTT00139,AKR1B1,None,aldo-keto reductase family 1 member B,Aldose Reductase,ENSG00000085662,P15121,0.00019859,0.00534439,1,By_ingredient,1.4992
SMTT00140,AKR1C1,None,aldo-keto reductase family 1 member C1,Aldo-keto Reductase Family 1 Member C1,ENSG00000187134,Q04828,6.25E-06,0.000404467,1,By_ingredient,1.2117
SMTT00141,AKR1C2,10,Aldo-keto Reductase Family 1 Member C2,Aldo-keto Reductase Family 1 Member C2,ENSG00000151632,P52895,0.00204428,0.0237005,1,By_ingredient,0.7958
SMTT00142,AKR1C3,None,aldo-keto reductase family 1 member C3,Aldo-keto Reductase Family 1 Member C3,ENSG00000196139,P42330,8.35E-05,0.00288252,1,By_ingredient,0.9548
SMTT00144,AKT1,14,AKT Serine/threonine Kinase 1,RAC-alpha Serine/threonine-protein Kinase,ENSG00000142208,P31749,0.00700034,0.0415272,1,By_ingredient,1.0076
SMTT00147,ALAD,9,Aminolevulinate Dehydratase,Delta-aminolevulinic Acid Dehydratase,ENSG00000148218,P13716,0.0100189,0.0474436,1,By_ingredient,0.3461
SMTT00148,ALAS1,None,5'-aminolevulinate synthase 1,"5-aminolevulinate Synthase, Nonspecific, Mitochondrial",ENSG00000023330,P13196,0.0492779,0.0716808,1,By_ingredient,0.1691
SMTT00149,ALAS2,X,5'-aminolevulinate Synthase 2,"5-aminolevulinate Synthase, Erythroid-specific, Mitochondrial",ENSG00000158578,P22557,0.0730022,0.0969123,1,By_ingredient,0.1734
SMTT00151,ALDH18A1,10,Aldehyde Dehydrogenase 18 Family Member A1,Delta-1-pyrroline-5-carboxylate Synthase,ENSG00000059573,P54886,0.0125529,0.0300666,1,By_ingredient,None
SMTT00153,ALDH2,12,Aldehyde Dehydrogenase 2 Family Member,"Aldehyde Dehydrogenase, Mitochondrial",ENSG00000111275,P05091,0.193329,0.220754,1,By_ingredient,0.1608
SMTT00160,ALDOA,16,"Aldolase, Fructose-bisphosphate A",Fructose-bisphosphate Aldolase A,ENSG00000149925|ENSG00000285043,P04075,0.0003452,0.00774661,1,By_ingredient,0.5668
SMTT00167,ALG2,9,"ALG2, Alpha-1,3/1,6-mannosyltransferase",None,ENSG00000119523,None,0.00321961,0.0304786,1,By_ingredient,0.4132
SMTT00175,ALOX5,None,arachidonate 5-lipoxygenase,Arachidonate 5-lipoxygenase,ENSG00000012779,P09917,0.000513701,0.00450971,1,By_ingredient,0.8737
SMTT00184,AMD1,None,adenosylmethionine decarboxylase 1,S-adenosylmethionine Decarboxylase Proenzyme,ENSG00000123505,P17707,0.0730022,0.0969123,1,By_ingredient,0.1631
SMTT00193,AMT,3,Aminomethyltransferase,"Aminomethyltransferase, Mitochondrial",ENSG00000145020,P48728,0.0325776,0.0745352,1,By_ingredient,0.1731
SMTT00194,AMY2A,None,"amylase, alpha 2A (pancreatic)",Pancreatic Alpha-amylase,ENSG00000243480,P04746,0.233114,0.261607,1,By_ingredient,0.1577
SMTT00197,ANK1,8,Ankyrin 1,None,ENSG00000029534,None,8.56E-07,8.02E-05,0.353777,By_ingredient,1.0355
SMTT00198,ANK2,4,Ankyrin 2,None,ENSG00000145362,None,6.09E-07,6.03E-05,0.251985,By_ingredient,1.018
SMTT00199,ANK3,10,Ankyrin 3,None,ENSG00000151150,None,1.17E-06,0.000104736,0.485453,By_ingredient,1.0086
SMTT00202,ANKRD1,10,Ankyrin Repeat Domain 1,None,ENSG00000148677,None,8.39E-06,0.000503439,1,By_ingredient,1.001
SMTT00203,ANKRD11,16,Ankyrin Repeat Domain 11,None,ENSG00000167522,None,0.0109789,0.0495377,1,By_ingredient,0.21
SMTT00204,ANKRD26,10,Ankyrin Repeat Domain 26,None,ENSG00000107890,None,4.23E-07,4.45E-05,0.174808,By_ingredient,0.867
SMTT00205,ANKRD55,5,Ankyrin Repeat Domain 55,None,ENSG00000164512,None,4.23E-07,4.45E-05,0.174808,By_ingredient,1.0313
SMTT00206,ANKS6,9,Ankyrin Repeat And Sterile Alpha Motif Domain Containing 6,None,ENSG00000165138,None,4.23E-07,4.45E-05,0.174808,By_ingredient,0.9979
SMTT00214,ANTXR2,4,Anthrax Toxin Receptor 2,Anthrax Toxin Receptor 2,ENSG00000163297,P58335,0.0125529,0.0300666,1,By_ingredient,0.1741
SMTT00215,ANXA5,None,annexin A5,Annexin A5,ENSG00000164111,P08758,0.0100189,0.0474436,1,By_ingredient,0.4335
SMTT00232,APOB,2,Apolipoprotein B,None,ENSG00000084674,None,0.0612147,0.0844548,1,By_ingredient,0.2235
SMTT00236,APOE,19,Apolipoprotein E,Apolipoprotein E,ENSG00000130203,P02649,0.0240104,0.0656908,1,By_ingredient,0.3733
SMTT00238,APP,21,Amyloid Beta Precursor Protein,Amyloid Beta A4 Protein,ENSG00000142192,P05067,0.00953346,0.0261823,1,By_ingredient,0.338
SMTT00244,AR,X,Androgen Receptor,Androgen Receptor,ENSG00000169083,P10275,0.99909,0.999778,1,By_ingredient,6.3602
SMTT00250,ARHGDIA,17,Rho GDP Dissociation Inhibitor Alpha,None,ENSG00000141522,None,0.00509985,0.0364165,1,By_ingredient,0.3933
SMTT00269,ASB10,7,Ankyrin Repeat And SOCS Box Containing 10,None,ENSG00000146926,None,4.23E-07,4.45E-05,0.174808,By_ingredient,0.8308
SMTT00272,ASL,7,Argininosuccinate Lyase,Argininosuccinate Lyase,ENSG00000126522,P04424,0.0325776,0.0745352,1,By_ingredient,0.1718
SMTT00295,ATP2C1,3,ATPase Secretory Pathway Ca2+ Transporting 1,Calcium-transporting ATPase Type 2C Member 1,ENSG00000017260,P98194,0.118696,0.144299,1,By_ingredient,0.2165
SMTT00313,ATXN1,6,Ataxin 1,None,ENSG00000124788,None,0.00071028,0.0126907,1,By_ingredient,0.3811
SMTT00325,AVPR2,X,Arginine Vasopressin Receptor 2,Vasopressin V2 Receptor,ENSG00000126895,P30518,0.0071546,0.0417534,1,By_ingredient,0.5027
SMTT00356,BCHE,None,butyrylcholinesterase,Cholinesterase,ENSG00000114200,P06276,0.217705,0.245732,1,By_ingredient,0.7988
SMTT00361,BCL2,18,"BCL2, Apoptosis Regulator",Apoptosis Regulator Bcl-2,ENSG00000171791,P10415,0.000131604,0.00400771,1,By_ingredient,1.9206
SMTT00362,BCL2L1,None,BCL2 like 1,Bcl-2-like Protein 1,ENSG00000171552,Q07817,0.00740912,0.0230391,1,By_ingredient,0.5196
SMTT00363,BCL2L2,None,BCL2 like 2,Bcl-2-like Protein 2,ENSG00000129473,Q92843,0.00737226,0.0422421,1,By_ingredient,0.3735
SMTT00369,BDNF,11,Brain Derived Neurotrophic Factor,Brain-derived Neurotrophic Factor,ENSG00000176697,P23560,0.0116908,0.0501417,1,By_ingredient,0.5203
