Target id,Gene symbol,Chromosome,Gene name,Protein name,Ensembl id,UniProt id,P_value,FDR(BH),FDR(Bonferroni),Relationship,Value
"SMTT00010","ABAT","16","4-aminobutyrate Aminotransferase","4-aminobutyrate Aminotransferase, Mitochondrial","ENSG00000183044","P80404","0.149428","0.175536","1.0","By_ingredient","0.3781"
"SMTT00023","ABCC2","10","ATP Binding Cassette Subfamily C Member 2","Canalicular Multispecific Organic Anion Transporter 1","ENSG00000023839","Q92887","0.0354645","0.0568652","1.0","By_ingredient","0.3682"
"SMTT00032","ABCG2","None","ATP binding cassette subfamily G member 2 (Junior blood group)","ATP-binding Cassette Sub-family G Member 2","ENSG00000118777","Q9UNQ0","0.0424061","0.0643651","1.0","By_ingredient","0.2009"
"SMTT00051","ACHE","None","acetylcholinesterase (Cartwright blood group)","Acetylcholinesterase","ENSG00000087085","P22303","5.5307e-27","1.4948e-23","2.28705e-21","By_ingredient","15.8622"
"SMTT00102","ADRA1A","None","adrenoceptor alpha 1A","Alpha-1A Adrenergic Receptor","ENSG00000120907","P35348","1.83853e-10","4.11694e-08","1.62619e-05","By_ingredient","4.045"
"SMTT00103","ADRA2A","None","adrenoceptor alpha 2A","Alpha-2A Adrenergic Receptor","ENSG00000150594","P08913","0.00453351","0.0181967","1.0","By_ingredient","1.3911"
"SMTT00105","ADRB1","None","adrenoceptor beta 1","Beta-1 Adrenergic Receptor","ENSG00000043591","P08588","0.00134984","0.00898108","1.0","By_ingredient","1.6388"
"SMTT00106","ADRB2","None","adrenoceptor beta 2","Beta-2 Adrenergic Receptor","ENSG00000169252","P07550","0.000120035","0.00375531","1.0","By_ingredient","4.9367"
"SMTT00112","AFP","4","Alpha Fetoprotein","None","ENSG00000081051","None","0.00719498","0.0227234","1.0","By_ingredient","0.2297"
"SMTT00122","AGT","1","Angiotensinogen","Angiotensinogen","ENSG00000135744","P01019","0.0354645","0.0568652","1.0","By_ingredient","0.353"
"SMTT00129","AHR","None","aryl hydrocarbon receptor","Aryl Hydrocarbon Receptor","ENSG00000106546","P35869","0.0057737","0.0203737","1.0","By_ingredient","0.1816"
"SMTT00139","AKR1B1","None","aldo-keto reductase family 1 member B","Aldose Reductase","ENSG00000085662","P15121","0.45152","0.483742","1.0","By_ingredient","0.4009"
"SMTT00140","AKR1C1","None","aldo-keto reductase family 1 member C1","Aldo-keto Reductase Family 1 Member C1","ENSG00000187134","Q04828","0.0214311","0.0409537","1.0","By_ingredient","0.4136"
"SMTT00151","ALDH18A1","10","Aldehyde Dehydrogenase 18 Family Member A1","Delta-1-pyrroline-5-carboxylate Synthase","ENSG00000059573","P54886","0.00719498","0.0227234","1.0","By_ingredient","None"
"SMTT00175","ALOX5","None","arachidonate 5-lipoxygenase","Arachidonate 5-lipoxygenase","ENSG00000012779","P09917","0.0196008","0.0387725","1.0","By_ingredient","0.5502"
"SMTT00238","APP","21","Amyloid Beta Precursor Protein","Amyloid Beta A4 Protein","ENSG00000142192","P05067","0.0830261","0.107332","1.0","By_ingredient","0.188"
"SMTT00244","AR","X","Androgen Receptor","Androgen Receptor","ENSG00000169083","P10275","0.955775","0.962966","1.0","By_ingredient","6.8892"
"SMTT00295","ATP2C1","3","ATPase Secretory Pathway Ca2+ Transporting 1","Calcium-transporting ATPase Type 2C Member 1","ENSG00000017260","P98194","0.0696799","0.0933544","1.0","By_ingredient","0.2271"
"SMTT00356","BCHE","None","butyrylcholinesterase","Cholinesterase","ENSG00000114200","P06276","0.0373217","0.0589554","1.0","By_ingredient","1.0351"
"SMTT00361","BCL2","18","BCL2, Apoptosis Regulator","Apoptosis Regulator Bcl-2","ENSG00000171791","P10415","0.00925742","0.0462174","1.0","By_ingredient","1.4682"
"SMTT00362","BCL2L1","None","BCL2 like 1","Bcl-2-like Protein 1","ENSG00000171552","Q07817","0.206463","0.234292","1.0","By_ingredient","0.2197"
"SMTT00369","BDNF","11","Brain Derived Neurotrophic Factor","Brain-derived Neurotrophic Factor","ENSG00000176697","P23560","0.00380629","0.0166477","1.0","By_ingredient","0.4155"
"SMTT00422","C1S","12","Complement C1s","Complement C1s Subcomponent","ENSG00000182326","P09871","0.0429751","0.0845488","1.0","By_ingredient","0.4152"
"SMTT00423","C2","6","Complement C2","None","ENSG00000166278","None","0.0444931","0.0860905","1.0","By_ingredient","0.3968"
"SMTT00436","CA2","8","Carbonic Anhydrase 2","Carbonic Anhydrase 2","ENSG00000104267","P00918","2.58349e-05","0.00121511","1.0","By_ingredient","9.2364"
